Step,numberOfAcceptedPeleSteps,currentEnergy,bindingEnergy,ligandSASA,ligandRMSD,L1_C3-H38_OG,H38_HG-H175_ND1,H175_HE2-H40_OE2,H175_HE2-H40_OE1,epoch,trajectory,Cluster
6,3,-3656.05,-4.59248,0.283437,3.41407,5.79536,1.81685,3.58828,1.56972,2,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_9.xtc,0
8,4,-3656.8,-4.52104,0.321918,3.77062,6.17126,1.81989,3.59192,1.56273,2,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_9.xtc,0
10,5,-3658.16,-5.10074,0.368806,3.35816,5.87801,1.81773,3.60343,1.55911,2,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_9.xtc,0
0,0,-3562.26,-6.71539,0.35337,3.6102,4.21821,2.05412,2.94404,4.98066,2,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_10.xtc,-
2,1,-3565.67,-4.42975,0.434711,4.17983,4.97505,2.02088,2.88792,4.9256,2,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_10.xtc,1
4,2,-3568.62,-6.30331,0.361833,4.14988,5.44109,1.94044,2.57264,4.59363,2,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_10.xtc,1
12,3,-3570.75,-7.53166,0.333873,3.62902,4.64699,1.90915,2.51316,4.51021,2,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_10.xtc,1
0,0,-3561.02,-3.98566,0.467035,3.95318,4.75952,1.98769,2.68903,4.72658,2,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_11.xtc,-
2,1,-3565.71,-3.14489,0.593469,5.06318,5.62415,1.97267,2.63589,4.66258,2,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_11.xtc,3
4,2,-3564.33,-0.889971,0.608951,5.13364,6.18518,1.91873,2.45339,4.45533,2,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_11.xtc,3
6,3,-3569.08,-4.6168,0.439733,4.57277,5.70633,1.87948,2.19274,4.20858,2,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_11.xtc,3
8,4,-3573.22,-7.01795,0.40498,4.28,5.08754,1.8593,1.84259,3.9513,2,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_11.xtc,3
10,5,-3573.4,-4.01743,0.475591,4.35926,5.79016,1.83797,1.55952,3.73436,2,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_11.xtc,3
12,6,-3573.79,-3.517,0.517365,4.26099,5.07992,1.80406,1.58692,3.75401,2,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_11.xtc,3
0,0,-3562.43,-5.7166,0.442641,4.36533,5.43722,1.92878,2.2881,4.23294,2,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_12.xtc,-
2,1,-3568.37,-4.04959,0.504825,4.76303,5.07192,1.87122,2.26406,4.21711,2,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_12.xtc,1
4,2,-3569.7,-4.05426,0.571051,5.26039,4.19247,1.82289,1.9453,3.97123,2,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_12.xtc,1
6,3,-3574.91,-4.95441,0.436658,4.75462,4.05997,1.82542,1.55173,3.74412,2,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_12.xtc,3
8,4,-3575.17,-4.43634,0.456674,4.46575,4.0954,1.80815,1.56211,3.75518,2,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_12.xtc,3
12,5,-3577.21,-7.55685,0.322729,3.51511,3.29478,1.82723,1.54211,3.74049,2,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_12.xtc,2
14,6,-3570.85,-3.47918,0.340495,3.54008,4.14606,1.78544,1.54334,3.73377,2,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_12.xtc,3
0,0,-3656.43,-4.83141,0.411065,3.78446,6.67513,5.15327,3.65022,1.55698,2,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_13.xtc,-
2,1,-3662.9,-6.93142,0.403294,3.73843,6.98807,5.16354,3.65593,1.54937,2,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_13.xtc,1
8,2,-3660.37,-3.30659,0.438648,3.6709,6.8406,5.15726,3.66176,1.55784,2,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_13.xtc,0
10,3,-3663.16,-5.55268,0.378498,3.61732,6.3622,5.12159,3.666,1.55482,2,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_13.xtc,2
0,0,-3558.25,-0.829499,0.376848,3.66573,6.22396,4.69193,3.6873,1.50695,2,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_14.xtc,-
2,1,-3569.26,-4.28702,0.452043,3.53722,5.13049,4.69748,3.66478,1.48458,2,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_14.xtc,0
4,2,-3569.95,-5.12628,0.431164,3.2502,4.9053,4.63925,3.6706,1.49358,2,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_14.xtc,1
6,3,-3574.09,-6.49253,0.387037,3.52462,4.67681,4.64704,3.70863,1.52498,2,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_14.xtc,1
10,4,-3572.09,-6.38317,0.323461,3.25707,4.43602,4.6769,3.70943,1.52347,2,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_14.xtc,0
0,0,-3666.5,-5.17678,0.339058,3.12222,6.11183,1.83581,3.5313,1.52598,2,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_15.xtc,-
1,1,-3660.2,-6.76642,0.307136,3.46634,6.71539,1.8301,3.95735,2.57891,2,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_15.xtc,0
2,2,-3662.73,-5.68892,0.317317,3.59084,7.17569,1.78396,3.68255,1.7586,2,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_15.xtc,0
4,3,-3666.2,-4.91981,0.357345,3.46617,6.79064,1.82743,3.61479,1.50486,2,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_15.xtc,0
6,4,-3667.29,-3.8895,0.343713,4.07866,7.34742,1.94757,3.63289,1.53427,2,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_15.xtc,0
7,5,-3669.74,-5.95199,0.349049,3.46982,6.3102,1.78944,3.67284,1.48745,2,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_15.xtc,0
8,6,-3675.91,-6.67796,0.274627,3.33032,6.9339,1.89997,3.70036,1.53614,2,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_15.xtc,0
0,0,-3699.91,-4.11736,0.414801,2.53176,5.4627,1.83,1.55203,3.66824,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_1.xtc,-
2,1,-3705.43,-4.35684,0.398242,2.68524,5.24084,1.83185,1.56079,3.65643,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_1.xtc,0
4,2,-3707.95,-6.41823,0.357494,2.69884,5.15027,1.83345,1.55544,3.65225,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_1.xtc,0
6,3,-3706.92,-5.47256,0.317383,2.64591,5.1793,1.82067,1.54774,3.66802,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_1.xtc,0
8,4,-3709.44,-8.96147,0.335825,3.16332,5.27564,1.82888,1.55783,3.66276,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_1.xtc,0
0,0,-3670.63,-1.17978,0.454809,3.87137,4.7041,3.03732,4.25704,5.48389,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_2.xtc,-
1,1,-3678.18,-5.75434,0.491122,4.27382,3.89205,3.59858,3.76429,5.07668,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_2.xtc,2
2,2,-3681.4,-5.86859,0.365966,4.11188,4.95964,3.61128,3.79183,4.97453,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_2.xtc,1
4,3,-3683.09,-5.80764,0.465268,4.16444,5.75673,3.48902,4.10152,5.01345,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_2.xtc,3
6,4,-3684.18,-5.08769,0.427364,4.12534,4.50327,3.27386,4.30749,4.90895,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_2.xtc,1
8,5,-3686.2,-3.95755,0.486927,3.2358,5.75982,3.16569,4.52095,4.85578,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_2.xtc,1
9,6,-3683.54,-6.17024,0.517762,3.77248,5.02592,3.08983,2.99936,3.67384,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_2.xtc,1
10,7,-3685.48,-5.43803,0.474804,4.95039,4.3875,2.99923,3.03995,3.67783,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_2.xtc,1
12,8,-3687.95,-5.6431,0.370264,4.80914,4.55967,2.95049,3.07284,3.62851,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_2.xtc,1
13,9,-3686.98,-8.14251,0.372208,5.59843,3.99297,2.80115,2.98823,3.27083,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_2.xtc,1
14,10,-3691.43,-5.90612,0.454837,5.48035,5.38763,2.7892,2.84173,3.25522,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_2.xtc,1
0,0,-3655.59,-5.88627,0.396635,3.13154,6.50431,5.19736,3.67785,1.55412,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_3.xtc,-
2,1,-3661.1,-3.87245,0.494967,3.85998,6.95901,5.15426,3.65945,1.57732,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_3.xtc,3
4,2,-3661.88,-3.91252,0.524519,4.01336,6.13562,5.11806,3.66091,1.55296,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_3.xtc,3
6,3,-3661.99,-3.57364,0.506071,4.19426,7.03443,5.06381,3.67113,1.54571,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_3.xtc,3
8,4,-3662.98,-4.55625,0.406921,3.16728,6.426,4.97035,3.69104,1.54551,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_3.xtc,3
10,5,-3663.42,-4.52358,0.465989,3.74018,5.53686,4.95752,3.67762,1.53382,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_3.xtc,1
12,6,-3663.68,-4.9969,0.458804,3.6706,6.10827,4.93886,3.67794,1.53307,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_3.xtc,1
0,0,-3563.02,-6.32357,0.361407,4.1522,5.4406,1.94636,2.57194,4.5949,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_4.xtc,-
2,1,-3567.33,-4.43168,0.49915,4.77649,6.68438,1.94317,2.52487,4.52739,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_4.xtc,3
6,2,-3567.33,-3.68308,0.479868,4.90261,7.31917,1.89313,2.31303,4.29052,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_4.xtc,3
8,3,-3568.45,-2.99648,0.516233,4.39461,6.75702,1.85784,1.95137,3.99541,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_4.xtc,3
12,4,-3572.08,-4.01661,0.546725,4.59464,5.95896,1.81898,1.51128,3.68465,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_4.xtc,1
0,0,-3563.65,-4.06655,0.574799,5.2585,4.19702,1.81951,1.95318,3.97067,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_5.xtc,-
2,1,-3571.72,-4.57151,0.493775,5.10911,3.9029,1.83669,1.84505,3.91939,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_5.xtc,1
4,2,-3572.91,-3.53019,0.562606,5.15683,3.50629,1.82096,1.64799,3.8203,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_5.xtc,1
6,3,-3576.63,-5.88528,0.408547,5.64955,3.55238,1.80528,1.57305,3.7621,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_5.xtc,0
8,4,-3575.68,-4.93037,0.438921,4.97078,3.88931,1.80534,1.57301,3.76208,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_5.xtc,0
10,5,-3576.8,-5.99977,0.404411,4.60467,4.08054,1.82476,1.56643,3.75966,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_5.xtc,3
14,6,-3575.94,-4.64441,0.443029,5.25437,3.81124,1.81611,1.56512,3.75535,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_5.xtc,3
0,0,-3565.24,-3.49696,0.34295,3.54068,4.1435,1.7798,1.54292,3.73208,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_6.xtc,-
2,1,-3573.5,-6.1533,0.320706,4.52199,4.6391,1.76482,1.57118,3.76059,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_6.xtc,1
8,2,-3574.52,-5.92492,0.368069,4.62945,4.72715,1.79894,1.55362,3.74404,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_6.xtc,1
16,3,-3576.33,-7.71345,0.336798,4.40437,5.15592,1.79608,1.55312,3.7431,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_6.xtc,1
0,0,-3564.23,-5.12584,0.43041,3.24983,4.90048,4.62813,3.67251,1.49887,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_7.xtc,-
2,1,-3574.13,-6.6049,0.401774,3.7366,4.34904,4.67439,3.70655,1.52143,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_7.xtc,1
4,2,-3574.31,-6.16727,0.369644,4.05619,4.16623,4.71972,3.70767,1.52101,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_7.xtc,0
6,3,-3574.36,-5.42826,0.405913,4.64218,4.54156,4.81577,3.70783,1.5191,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_7.xtc,1
8,4,-3573.03,-4.11861,0.542966,4.43237,3.76512,4.76096,3.70696,1.51639,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_7.xtc,1
12,5,-3573.09,-3.51674,0.573269,4.32153,4.64174,4.76089,3.6942,1.50888,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_7.xtc,1
13,6,-3571.08,-2.06484,0.636937,4.75937,5.32429,4.05333,3.68611,1.51099,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_7.xtc,1
0,0,-3565.78,-2.94731,0.429495,3.3889,6.60964,6.74573,3.61556,1.58104,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_8.xtc,-
2,1,-3569.95,-3.44767,0.520919,3.61733,7.34803,6.69833,3.64772,1.55662,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_8.xtc,3
4,2,-3571.36,-3.33464,0.549583,4.06598,7.43236,6.70043,3.64817,1.56302,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_8.xtc,3
8,3,-3571.76,-3.74924,0.502128,4.11224,7.00699,6.67533,3.66538,1.54899,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_8.xtc,1
10,4,-3571.1,-2.82837,0.557166,4.64699,7.77181,6.67434,3.66577,1.54981,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_8.xtc,3
12,5,-3571.62,-3.72375,0.550237,4.70082,8.14813,6.66485,3.66185,1.5411,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_8.xtc,3
0,0,-3635.5,-4.22247,0.61772,4.70835,4.47252,5.91108,3.73162,1.56554,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_9.xtc,-
2,1,-3642.7,-3.1184,0.671839,4.75992,5.52207,5.90218,3.74899,1.5865,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_9.xtc,1
3,2,-3636.78,-4.34299,0.501764,4.24962,4.93271,5.90543,3.77329,1.60856,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_9.xtc,3
4,3,-3641.59,-4.55089,0.557575,4.04131,4.76205,5.98434,3.72801,1.56117,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_9.xtc,1
6,4,-3644.11,-4.67989,0.482118,4.19583,3.9079,5.85863,3.76555,1.60542,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_9.xtc,3
10,5,-3645.11,-3.92836,0.55979,5.07399,4.49839,5.80808,3.6905,1.54794,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_9.xtc,3
12,6,-3645.18,-2.58276,0.619355,5.05876,5.22215,5.72577,3.69038,1.54845,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_9.xtc,3
14,7,-3647.79,-4.26273,0.573634,4.66669,5.65441,5.61029,3.68568,1.55295,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_9.xtc,3
0,0,-3638.71,-3.52754,0.605815,5.15032,4.14297,5.93233,3.71886,1.57032,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_10.xtc,-
2,1,-3645.51,-4.86021,0.518501,4.57651,4.14221,5.91,3.71376,1.55195,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_10.xtc,3
4,2,-3646.98,-4.29526,0.522868,5.02041,4.11367,5.83978,3.70951,1.55654,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_10.xtc,3
6,3,-3646.75,-2.91556,0.64699,5.48842,5.61464,5.37694,3.69153,1.56681,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_10.xtc,3
8,4,-3648.03,-2.66809,0.722908,5.70259,6.61473,5.35065,3.68861,1.57439,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_10.xtc,3
10,5,-3649.36,-3.34778,0.548394,4.54167,4.72643,5.38938,3.66145,1.57229,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_10.xtc,3
11,6,-3642.78,-2.17508,0.663769,4.47683,4.87205,5.80207,3.73527,1.64675,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_10.xtc,3
12,7,-3646.47,-4.17617,0.59821,4.45346,5.77161,5.67829,3.55017,1.54654,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_10.xtc,0
14,8,-3650.1,-4.40666,0.567892,4.27852,4.75383,5.61886,3.59628,1.56657,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_10.xtc,0
0,0,-3598.87,-6.69976,0.330676,3.2979,5.60994,6.35756,1.5617,3.69437,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_11.xtc,-
1,1,-3640.36,-8.56302,0.239128,3.50486,3.8507,5.79198,1.50011,3.70363,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_11.xtc,2
2,2,-3645.03,-5.12034,0.256413,3.95308,4.71502,5.93686,1.49462,3.65591,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_11.xtc,2
10,3,-3651.7,-10.8244,0.257967,3.4431,4.49543,5.9561,1.49836,3.65151,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_11.xtc,2
12,4,-3652.73,-8.74785,0.232961,3.21285,4.78898,6.08299,1.51959,3.65381,3,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_11.xtc,2
